image_id,split,label,source_label_dir,file_path,file_name,file_ext,file_size_bytes,sha256,is_readable,width,height,aspect_ratio,mode,perceptual_hash,error,ingested_at_utc
4d8e2ac6e62ee784,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0094.JPEG,0094.JPEG,.jpeg,10930,e5ac2a6189f70722fb6b07c904d2824ef856d5a0f295c5623ac8545bfcd71d56,True,259,194,1.3350515463917525,RGB,06941c1e0783a3ff,,2026-04-07T17:08:59+00:00
cbed4c5d2f25db61,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0095.JPEG,0095.JPEG,.jpeg,6459,985a333fdc0a9f2e47b4d1a4bcdb4e1f11b89c32f8b883ce5f383f4b787ab2f6,True,308,164,1.8780487804878048,RGB,060e1d3d3f1b0303,,2026-04-07T17:08:59+00:00
bf7c03c2a2c98bfd,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0096.JPEG,0096.JPEG,.jpeg,7061,6db476a629cd12fa6b8256fbab5e7a84472e6ecc80ba05f28591b1cbce999a4b,True,266,189,1.4074074074074074,RGB,7ffffb93cec440e0,,2026-04-07T17:08:59+00:00
b8eeae86e889ced2,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0097.JPEG,0097.JPEG,.jpeg,7459,a80cae47a98462486bda8103c716182de5fd584d2ca8df3db7531e99bd99f8fd,True,259,194,1.3350515463917525,RGB,e0f0feff66020000,,2026-04-07T17:08:59+00:00
4203841a8442dce5,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0098.JPEG,0098.JPEG,.jpeg,7150,3362ff33301c68e4217f90b7bc2bf6a2f1151a965533d812997c8b0127a53351,True,259,194,1.3350515463917525,RGB,f8f2fb3233610707,,2026-04-07T17:08:59+00:00
4c9f22c1cdfabe98,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0099.JPEG,0099.JPEG,.jpeg,8280,5533c44e0ca90d3fe82ffd91c4e5524f4cc897df3de30ee09d38af07f58ba87f,True,310,163,1.901840490797546,RGB,fd040f0607670087,,2026-04-07T17:08:59+00:00
4a600f88b555b153,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0100.JPEG,0100.JPEG,.jpeg,12591,394da8fe165b026fddea73962eba7b35e4d38a026e7865545fba7aa091288c7a,True,170,183,0.9289617486338798,RGB,3f3f1f0301010101,,2026-04-07T17:08:59+00:00
8e3bf3a33c141166,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0101.JPEG,0101.JPEG,.jpeg,8327,e7da97bcfe2a32e848e0b773cbd4069d79fb9fd1dd20720333cd8c039ba860b2,True,300,168,1.7857142857142858,RGB,ffffef8981030604,,2026-04-07T17:08:59+00:00
b653a3630d23dd14,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0102.JPEG,0102.JPEG,.jpeg,7395,7391056cf866ed76f7ee19911014b75d87c141dc8e8689422861abb5df11d718,True,264,191,1.382198952879581,RGB,fc180827e7e8c0c0,,2026-04-07T17:08:59+00:00
c51a164df5a5ab8c,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0103.JPEG,0103.JPEG,.jpeg,11248,c08c8e2ba42f6d5d92e798fcde35a9e855efee9219ce9d7d2aadc3232b4da65f,True,259,194,1.3350515463917525,RGB,0c3c7cf830798383,,2026-04-07T17:08:59+00:00
35efb4deb30aa926,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0104.JPEG,0104.JPEG,.jpeg,7910,3890e558810a5c01182037ab5f05899a1235b7d2f45e79be1c30b51f33202c15,True,225,225,1.0,RGB,fef8f0f0e0e1e107,,2026-04-07T17:08:59+00:00
c334c01ca34e7a53,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0105.JPEG,0105.JPEG,.jpeg,6804,aa35e22899ec716146c579c8f50b860faa525a4d3200782e3bf8fa2dcc59e196,True,260,194,1.3402061855670102,RGB,00000030737f3fff,,2026-04-07T17:08:59+00:00
b38754e06c9f50ae,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0106.JPEG,0106.JPEG,.jpeg,6734,c52f03c7dbf889453078c69c9dba7f63dd0ee889ea10cae786c450a8af6bb0ec,True,300,168,1.7857142857142858,RGB,be3f7ffc8081cbff,,2026-04-07T17:08:59+00:00
38c95f01d4bdc4c8,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0107.JPEG,0107.JPEG,.jpeg,7872,e6aa79683d036b635563a579fe48fe5937c6a076841133bddf12fde7c5bf857a,True,275,183,1.5027322404371584,RGB,fc7e7f0e87000000,,2026-04-07T17:08:59+00:00
f4738adb2908349a,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0108.JPEG,0108.JPEG,.jpeg,6096,5db1d1820e0cecd177ffc0b09bf4d13edeb74a4c374c2b14b28b5281a5fc789b,True,275,183,1.5027322404371584,RGB,7ffe7f0f0f030000,,2026-04-07T17:08:59+00:00
b26ece09564c2bea,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0109.JPEG,0109.JPEG,.jpeg,6559,d59ccbfc77c288288b32595b11ed1a6994aa9d742b65b307de7f0582faa756a8,True,290,174,1.6666666666666667,RGB,3c7810a3e7fce080,,2026-04-07T17:08:59+00:00
f539a8730ad3c3e8,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0110.JPEG,0110.JPEG,.jpeg,9822,525bebedd1d3883d718f3caa11f0c331a2a619997eb4e114cb678ee406510e72,True,275,183,1.5027322404371584,RGB,0f1e3f7e40040c1d,,2026-04-07T17:08:59+00:00
874aab38c3d762bd,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0111.JPEG,0111.JPEG,.jpeg,7820,753d1eda05760c256a9c8234d2efc6d177498f5c962e662e26176069e06dd202,True,259,194,1.3350515463917525,RGB,38f9fefcfcf80800,,2026-04-07T17:08:59+00:00
bf3a5c44066c6aab,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0112.JPEG,0112.JPEG,.jpeg,10297,cab782ab18addddc87b77224f973e966736cb3d11d0a3913ab469fc930dde0cb,True,254,198,1.2828282828282829,RGB,1b1d9cb8f8e0e0ec,,2026-04-07T17:08:59+00:00
2bf112e3da52ca56,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0113.JPEG,0113.JPEG,.jpeg,7185,1c003c9a49bdf68d00cb1fe959925e1a827194ca2a0242297056791e410384d7,True,259,194,1.3350515463917525,RGB,3f3f3f00000010fd,,2026-04-07T17:08:59+00:00
6261730c03eb4698,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0114.JPEG,0114.JPEG,.jpeg,10009,fde217b58ede00202295eb5121df1c573de7aba83ed1aafcaeca1ce6ec1def53,True,220,229,0.9606986899563319,RGB,1f1f0f04868202ff,,2026-04-07T17:08:59+00:00
dd9d8755c5c2d527,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0115.JPEG,0115.JPEG,.jpeg,6454,ec98c742536966cb562e06a27aa8250d92758a5e350d440fd27f4414f4c0b111,True,259,194,1.3350515463917525,RGB,ffbfdc3f01030103,,2026-04-07T17:08:59+00:00
af7cb5a6f54c67fd,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0116.JPEG,0116.JPEG,.jpeg,9722,fb5481e0e2041f996899c2165d72da78bc897652705746f24af106c2ad4dfbe7,True,194,260,0.7461538461538462,RGB,074140008ec8f0ff,,2026-04-07T17:08:59+00:00
171c261437562742,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0117.JPEG,0117.JPEG,.jpeg,8152,46ae1eabade6a5d70c8fe653e7097f37c467c4d08c4809e6570c3b2793bc042c,True,259,194,1.3350515463917525,RGB,ff3f1f1d08201808,,2026-04-07T17:08:59+00:00
f730b0a309ebe98b,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0118.JPEG,0118.JPEG,.jpeg,7857,73f711bb93503dde0b67ca6958a144f214946fa50f13423ab3e1bbbc5849d9a7,True,259,194,1.3350515463917525,RGB,ff87cf3f1e0c0001,,2026-04-07T17:08:59+00:00
4049bcf10a123c40,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0119.JPEG,0119.JPEG,.jpeg,8944,b1a39a3dbec7be619c477427deff247744efc5116c1035085bb374999fb529c3,True,300,168,1.7857142857142858,RGB,fcf8f8f0c0e8c0c0,,2026-04-07T17:08:59+00:00
7ce3ab100eba8db7,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0120.JPEG,0120.JPEG,.jpeg,7059,bc2dfe3761a330254c832ed1bf78f6b7cd986f23b8e2060e1a46992d4d8c7e24,True,259,194,1.3350515463917525,RGB,30f0f0f0c0c0c1d1,,2026-04-07T17:08:59+00:00
7c0cfff27f995542,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0121.JPEG,0121.JPEG,.jpeg,8345,07933a216b1da782c52d059f1bb6cbbf748cc27511d46f76beb77bef408ed254,True,267,189,1.4126984126984128,RGB,4470383e1ec6e1ff,,2026-04-07T17:08:59+00:00
012527961e328e4e,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0122.JPEG,0122.JPEG,.jpeg,5730,d1b8ee0a7f5d50a7ea47a4d7edc60dacc52b35e79d7f2337454df5437a1d268e,True,290,174,1.6666666666666667,RGB,f8f0e0e0c0000000,,2026-04-07T17:08:59+00:00
7213de4f212f9969,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0123.JPEG,0123.JPEG,.jpeg,10006,9998f20436276372da4ea8ed1494e3c88fd66d67460eba58d846b2d474d73d3d,True,259,194,1.3350515463917525,RGB,fffe1e38b1010301,,2026-04-07T17:08:59+00:00
0d00f69aaf98b3e1,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0124.JPEG,0124.JPEG,.jpeg,9476,d7b30f250d8068e12f75d1c35822f5892003865f203c6d902c7d72a7e552e337,True,267,189,1.4126984126984128,RGB,20101c1c80c1c3ff,,2026-04-07T17:08:59+00:00
34cc82e22abd46c6,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0125.JPEG,0125.JPEG,.jpeg,10169,cda12cbefcb56085b266be33ad409a55452671128ac9fca9902681fa6c078fe4,True,184,147,1.251700680272109,RGB,7e7c7eff80808183,,2026-04-07T17:08:59+00:00
c5fedfa050001100,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0126.JPEG,0126.JPEG,.jpeg,8686,cfefc088f495e1dae8ee9f33a99b0566bf7a6ff87d899c91e01f5df10f8d8d3c,True,294,171,1.719298245614035,RGB,ff40083cbcb83880,,2026-04-07T17:08:59+00:00
519419e55a3c953e,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0127.JPEG,0127.JPEG,.jpeg,7881,1b0cbe67b2ae12d5af55bcf5430f87b6943e5a1e2fee2763e58de3cd7b85a0cb,True,259,194,1.3350515463917525,RGB,020333fdfd737e3d,,2026-04-07T17:08:59+00:00
92f1d4610394ad54,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0128.JPEG,0128.JPEG,.jpeg,8215,ba2fe6832b73a2e441098398f2f62c0b87312a1c7f19c02da6c08104c65448df,True,259,194,1.3350515463917525,RGB,89cffefcb8190307,,2026-04-07T17:08:59+00:00
8cc88a742624459c,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0129.JPEG,0129.JPEG,.jpeg,6632,6b70a2d1591df638c2008db726becf205878220527e6c6c890a873630673a687,True,300,168,1.7857142857142858,RGB,8f8ffea480c0b8fd,,2026-04-07T17:08:59+00:00
8ba060e2fb28d377,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0130.JPEG,0130.JPEG,.jpeg,7905,9ff4417fd7ebfccb98588ca428b81197335f41215b906b5d8116357579871e6c,True,194,259,0.749034749034749,RGB,3f0b030183ffffff,,2026-04-07T17:08:59+00:00
80b639a9c5284560,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0131.jpeg,0131.jpeg,.jpeg,7472,45dafbfb9b25d4c59c27c9f7a1f84f5b5e4bb6fa2f31ac26e5abbfc342c26765,True,290,174,1.6666666666666667,RGB,fe1c1dc103838383,,2026-04-07T17:08:59+00:00
9c9f51013182499f,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0132.JPEG,0132.JPEG,.jpeg,10241,79668a10d68568c45b5d89081b16bd439030b5456acf1ce51153febe75263eb4,True,156,202,0.7722772277227723,RGB,00f8feffff870100,,2026-04-07T17:08:59+00:00
391edf7171dbd6af,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0133.JPEG,0133.JPEG,.jpeg,7305,6716f16c0d4a0ffab48708ff4f059e845756d883be822bcff249f930ba8bd645,True,265,190,1.394736842105263,RGB,f2f08082f87000ff,,2026-04-07T17:08:59+00:00
5400cae4e20650a1,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0134.jpeg,0134.jpeg,.jpeg,7104,39317d4897beb60dcf9ec03d1d2ea80efbe474b2dc016b9a92ef1ad75007aeb1,True,278,182,1.5274725274725274,RGB,80001c1f1f3f3fbf,,2026-04-07T17:08:59+00:00
3154eb208222da89,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0135.JPEG,0135.JPEG,.jpeg,9358,ff45eff8549aeac9853f60672e6f288b6b6bd90d346d69266e197370ff5ad46c,True,204,143,1.4265734265734267,RGB,c380f8fbf8780000,,2026-04-07T17:08:59+00:00
ed51fa6194d07c6f,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0136.JPEG,0136.JPEG,.jpeg,10072,0ebd33e9b054f3e169c0cb1b2cbfb2c2b9f9f9b4af7c93ee9b174778500a6c13,True,216,103,2.0970873786407767,RGB,3663e3fcace1c387,,2026-04-07T17:08:59+00:00
4bbb620c33f9c16a,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0137.JPEG,0137.JPEG,.jpeg,7622,a971068690c3442d08c653579f349394a7ece36cd0719644d99674a838d6ab9a,True,259,194,1.3350515463917525,RGB,61ffe4e57e3f3800,,2026-04-07T17:08:59+00:00
6d0fb05acebba1cf,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0138.JPEG,0138.JPEG,.jpeg,8036,7f71fa704dd1a5f9773b97d5bb2724639d3538c4718284416e49796387b2b38c,True,321,157,2.0445859872611467,RGB,f0707c787e7e0c04,,2026-04-07T17:08:59+00:00
e1b533ca3402081f,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0139.JPEG,0139.JPEG,.jpeg,7410,3c84a88af3f1f4bfd005ec23a7b7736bc640b059a225f54261d21149ef51ac82,True,299,168,1.7797619047619047,RGB,c0603c1f03030101,,2026-04-07T17:08:59+00:00
efd9d4cba34d875a,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0140.JPEG,0140.JPEG,.jpeg,6042,372e1ae41046109e5f743ad5de15b8807db2dc40d9b5206e106dd5224225024f,True,300,168,1.7857142857142858,RGB,3e1e7c3c09000800,,2026-04-07T17:08:59+00:00
ec28a4b255a93ce0,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0141.JPEG,0141.JPEG,.jpeg,4541,a838096e36d905a05ec86d29b715cf9645e8a8542c651d3e20336273331609dd,True,231,219,1.0547945205479452,RGB,e0c7c327febefc00,,2026-04-07T17:08:59+00:00
4e98a8bd7a968af2,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0142.JPEG,0142.JPEG,.jpeg,6481,78cbbfde033611842c616f8c5ab380faf948ad0b41c1103546acb57007e10380,True,337,150,2.2466666666666666,RGB,8101fb7b17170301,,2026-04-07T17:08:59+00:00
371099c930fdadd2,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0143.JPEG,0143.JPEG,.jpeg,6749,1b266476d3f2823eb633f25ef2cc7504b904eae252122167787f63fc56ebbc63,True,213,236,0.902542372881356,RGB,07030303010d071f,,2026-04-07T17:08:59+00:00
690288e65ad6f855,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0144.JPEG,0144.JPEG,.jpeg,7886,ae858cf8fdcd7e1bc32504176501033f874d77eb0a58692c372af4e922aaba72,True,259,194,1.3350515463917525,RGB,f0fcfe7e1e180000,,2026-04-07T17:08:59+00:00
59e6970eb7852125,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0145.JPEG,0145.JPEG,.jpeg,9207,a2ca76d3e52b5c8c7266ff9fb0b9969cd207a7a5cfdc8ea479851a805da2c998,True,259,194,1.3350515463917525,RGB,fefcfe06110313f3,,2026-04-07T17:08:59+00:00
01ea34b8b49db22d,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0146.JPEG,0146.JPEG,.jpeg,7232,e6ed68b65a3152e751b287fd651440c1bef26e66cf293f3f96bdd03ac7148b53,True,287,176,1.6306818181818181,RGB,ffe7071f01030101,,2026-04-07T17:08:59+00:00
57f9d6c611d23e79,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0147.JPEG,0147.JPEG,.jpeg,8097,cbcc353055d2186201256696702f55598eaa535e80177b3b13ea8ddcb951608d,True,259,194,1.3350515463917525,RGB,7f3f1f5b01014187,,2026-04-07T17:08:59+00:00
61fcf03b027059bd,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0148.JPEG,0148.JPEG,.jpeg,7962,ba3d83dbfc78c20273d7c971abedd435c035ceb8209c60d554fdd59db22703e9,True,260,194,1.3402061855670102,RGB,01387c7c7c000000,,2026-04-07T17:08:59+00:00
db98003a3ea1676e,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0149.JPEG,0149.JPEG,.jpeg,6915,b9204a3437a25de31b1f29b2bbd5cdba41b085e1537963675a1672b11f1a3e21,True,179,281,0.6370106761565836,RGB,0ff7e3e1ffec04c0,,2026-04-07T17:08:59+00:00
32d9349049e0fb98,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0150.JPEG,0150.JPEG,.jpeg,7794,64698b0bc85b4f5ee3d4ca0f0202029feabd36cf99f6b5e42aeea2410985848e,True,158,112,1.4107142857142858,RGB,fffff38030008080,,2026-04-07T17:08:59+00:00
2bde587d53a1947d,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0151.JPEG,0151.JPEG,.jpeg,7544,9022fb17942c9289c639b93a38c9084b4336ae46807a4f296f5a83e872e1414b,True,275,183,1.5027322404371584,RGB,00007e3e7e7e7e00,,2026-04-07T17:08:59+00:00
73d7c7b06eb17267,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0152.JPEG,0152.JPEG,.jpeg,7174,f27c4de32bc70087577a90f1810de3b465fea8e9485b3d97a8590a2765cec43c,True,179,281,0.6370106761565836,RGB,191f2f2f7f7f3f3f,,2026-04-07T17:08:59+00:00
cf05386bca7355be,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0153.JPEG,0153.JPEG,.jpeg,10657,b5d64ae44ea016298b25704c544d05e756005e6d8627946586df89a54e256a82,True,259,194,1.3350515463917525,RGB,3f1f0f80a0e0f0e0,,2026-04-07T17:08:59+00:00
fe804097de33d0b5,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0154.JPEG,0154.JPEG,.jpeg,6471,a6e9970723f72b299559ed372fc80d6a17b7d5365e8a57485613c99bef780a66,True,259,194,1.3350515463917525,RGB,ffe7ff0101214101,,2026-04-07T17:08:59+00:00
6d6c893b55f3e9de,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0155.JPEG,0155.JPEG,.jpeg,8046,0a4cfee560b4d82da64fef0e2bff7957515781e8e4bd598612a884ef1236543b,True,258,195,1.323076923076923,RGB,ff8f8080808081ff,,2026-04-07T17:08:59+00:00
be877c27c6b6b794,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0156.JPEG,0156.JPEG,.jpeg,8555,891253a945f2d443d534a1c64fff4a949e8f0eefec98b9863437df2a30a42c08,True,259,194,1.3350515463917525,RGB,1f1e1c1c081e1e3e,,2026-04-07T17:08:59+00:00
b5acaccd42d50a50,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0157.JPEG,0157.JPEG,.jpeg,7930,fe51864b10595e0061d8b5d1f153877a31f45a6b1659b3238d183d965ea85fbc,True,153,114,1.3421052631578947,RGB,fcffffdff2008081,,2026-04-07T17:08:59+00:00
f5ea0740d2711ed6,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0158.JPEG,0158.JPEG,.jpeg,7782,46c078349036070d7983cba99f2db69c3ef6a76de9c3af3dd66940b11c930786,True,259,194,1.3350515463917525,RGB,f6f7fefc00000000,,2026-04-07T17:08:59+00:00
33689384ff6fd921,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0159.JPEG,0159.JPEG,.jpeg,9007,b3ab7e0fc233eea21e4fad89ae3c1c8586fbe3f08f9e112e4fd3f5ae9a6be26b,True,269,188,1.4308510638297873,RGB,3f0707fffe0e0404,,2026-04-07T17:08:59+00:00
39dc028d7b389d72,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0160.JPEG,0160.JPEG,.jpeg,10693,31160b2d8fb25acc9f88afeb003ff5c6c9c338c0150ab36be2df9b49c80b651f,True,275,183,1.5027322404371584,RGB,fffd01030781c3e7,,2026-04-07T17:08:59+00:00
675d207d4de3923d,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0161.JPEG,0161.JPEG,.jpeg,7099,e6d48e1e866d7ae8db6ace7aaab8049767b7ffc43edb675c3398e5728f49d9e9,True,147,123,1.1951219512195121,RGB,fe9c0efefe020101,,2026-04-07T17:08:59+00:00
b77d2e9fe73553ae,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0162.JPEG,0162.JPEG,.jpeg,6236,bb7ffa70128079e1b93027a672e3bd13973beeb42f5093f1a18654ac4629eb62,True,259,194,1.3350515463917525,RGB,071f1f3f1f0b0b00,,2026-04-07T17:08:59+00:00
92fefafa6ef6dd8d,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0163.JPEG,0163.JPEG,.jpeg,10705,90b3f6b7e517ffef3b1b09ca247adf782b183c754c1cb163b5226872aebf02ff,True,259,194,1.3350515463917525,RGB,ffe7010103030387,,2026-04-07T17:08:59+00:00
d2872661f2916558,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0164.JPEG,0164.JPEG,.jpeg,9415,d01380285bbf59236a8fd59b93f9f670622ca626bbe1a1c1d2b12b4c5330964d,True,201,251,0.8007968127490039,RGB,030f0f0ccaeef0f0,,2026-04-07T17:08:59+00:00
b08f1b532dc6acdf,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0165.JPEG,0165.JPEG,.jpeg,8449,5f589134de6d1c3111e6a5e6864c886ae9a7ed4cfc5bdebb86e64dd67a9222fa,True,300,168,1.7857142857142858,RGB,86ccfffef88181c2,,2026-04-07T17:08:59+00:00
d39c991e2a7670b0,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0166.JPEG,0166.JPEG,.jpeg,6447,d54f00016f0da21123639a842d36cb84835444f31769f987fbcb3aa342076485,True,259,194,1.3350515463917525,RGB,020e7ef0f0e0e081,,2026-04-07T17:08:59+00:00
603288d2893a1975,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0167.JPEG,0167.JPEG,.jpeg,8278,5561bde102f6a4b559580beabfbfff18338a271fe0ce0301fe90201dfa012c47,True,245,206,1.1893203883495145,RGB,ff3f8781830183ef,,2026-04-07T17:08:59+00:00
8b447808671fe26f,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0168.JPEG,0168.JPEG,.jpeg,6779,a35b5ae0dd642a9105264526704e85432098b81a490c8a5d5c9faf64a4cc88d4,True,259,194,1.3350515463917525,RGB,80863cf8f8f0e08e,,2026-04-07T17:08:59+00:00
b3390da28d96c65f,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0169.JPEG,0169.JPEG,.jpeg,8472,78c75ec18bc812a605bba7f5ce75bc5eaafd1cd4fc9813246e47b100fcf04525,True,257,196,1.3112244897959184,RGB,d3c3ffff01818181,,2026-04-07T17:08:59+00:00
8876c267b3fb031b,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0170.JPEG,0170.JPEG,.jpeg,7187,d036d0b7803f21d6b1ef1b4d832771ee8440f5621f1001f00a5eb105777b027a,True,259,194,1.3350515463917525,RGB,fe72e0e0fe1e1c00,,2026-04-07T17:08:59+00:00
a355b1f9347702ac,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0171.JPEG,0171.JPEG,.jpeg,9283,e15bc427a97ce8bdb97d2cfd61e061f3ef3f7ccd444b685cd8eb9ee07b471c32,True,298,169,1.7633136094674555,RGB,1b0233038383c3e3,,2026-04-07T17:08:59+00:00
6ff2bf6267bc8b69,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0172.JPEG,0172.JPEG,.jpeg,7969,2ab66e47e80e5302849b54bbf54fe0152120db3e507ff5c3c320df9bdb7d1502,True,259,194,1.3350515463917525,RGB,ff7fff007f7f0000,,2026-04-07T17:08:59+00:00
39eaa56ab2a1a7df,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0173.JPEG,0173.JPEG,.jpeg,6206,d937cf08b7310c193e209e0e385f50e9119a8f37388be8933dbc64a2e58671cb,True,275,183,1.5027322404371584,RGB,1ffffff170000000,,2026-04-07T17:08:59+00:00
7be5ad27431005f7,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0174.JPEG,0174.JPEG,.jpeg,8211,c532cffb65c88b37c8d0faba6aeb4e1480c4cb326bd0f8de7f6310c5bd965835,True,265,190,1.394736842105263,RGB,1f0e667e1e0c0800,,2026-04-07T17:08:59+00:00
64be9f737bbd6d61,train,minor,01-minor,/Users/wangzhuoran/Desktop/COGS 109 project/training/01-minor/0175.JPEG,0175.JPEG,.jpeg,7617,a6317c888d789649cf40fdbde176b87dfd13abbdab503c618abe67e3805e8fc4,True,260,194,1.3402061855670102,RGB,0703000107070e8f,,2026-04-07T17:08:59+00:00
